votenumber,voteid,votedate,majorityreq,result,votedesc,S354,S317,S330,S396,S341,S342,S370,S343,S397,S307,S300,S275,S372,S308,S277,S309,S373,S252,S337,S287,S385,S374,S398,S266,S355,S375,S386,S253,S376,S221,S357,S331,S293,S153,S407,S388,S399,S359,S408,S361,S344,S395,S236,S345,S362,S406,S389,S363,S311,S378,S057,S346,S409,S410,S338,S369,S411,S174,S306,S322,S347,S288,S364,S229,S414,S413,S348,S380,S349,S259,S323,S401,S402,S381,S350,S313,S382,S353,S270,S404,S365,S324,S184,S403,S394,S284,S383,S314,S303,S384,S351,S412,S390,S327,S415,S366,S316,S318,S247,S391
268,117-2-268,2022-07-26 10:59:00,3/5,Cloture Motion Agreed to,On the Cloture Motion H.R. 4346,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,1,3,1,1,1,0,0,0,0,1,1,0,1,1,0,3,0,1,0,3,1,0,1,1,1,1,3,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1
269,117-2-269,2022-07-26 16:56:00,3/5,Motion Agreed to,"On the Motion (Motion to Waive Section 404(a) of S. Con. Res. 13, 111th Congress, as amended by S. Con. Res. 11, 114th Congress re: Amendment No. 5135)",1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,3,1,0,1,0,1,1,0,1,1,3,1,1,1,0,0,0,0,1,1,0,1,1,0,3,0,1,0,3,1,0,1,1,1,1,3,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1
270,117-2-270,2022-07-27 11:40:00,3/5,Motion Agreed to,On the Motion (Motion to Waive All Budgetary Discipline Re: Amdt. No. 5135),1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,3,0,1,0,3,1,0,1,1,1,1,3,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1
271,117-2-271,2022-07-27 12:33:00,1/2,Motion Agreed to,"On the Motion (Motion to Concur in the House Amendment to the Senate Amendment to H.R. 4346 with Amendment No. 5135,)",1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,3,0,1,0,3,1,0,1,1,1,1,3,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1
272,117-2-272,2022-07-27 16:48:00,3/5,Cloture Motion Rejected,On the Cloture Motion S. 3373,1,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1,0,3,0,1,0,3,1,0,0,1,1,1,3,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0
273,117-2-273,2022-07-28 12:19:00,3/5,Bill Passed,On Passage of the Bill H.R. 7776,1,1,1,1,1,1,1,1,0,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
274,117-2-274,2022-07-28 13:50:00,1/2,Nomination Confirmed,On the Nomination PN2133,1,0,1,0,1,1,1,0,0,1,3,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,3,3,0,1,0,1,1,0,0,1,0,1,1,1,0,0,3,0,1,1,0,1,1,0,3,0,1,0,3,1,0,1,1,1,1,3,1,1,1,1,0,1,1,1,1,1,1,1,0,3,3,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1
275,117-2-275,2022-08-01 17:35:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN2142,1,0,1,0,1,3,1,0,0,1,3,1,1,1,1,1,0,1,1,3,1,0,0,0,0,0,1,3,0,1,0,1,1,1,0,1,3,1,1,1,0,0,0,0,1,1,3,1,1,0,3,0,1,0,1,1,0,0,1,3,3,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,3,1,1,0,0,1,3,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,0
276,117-2-276,2022-08-02 14:15:00,1/2,Nomination Confirmed,On the Nomination PN2142,1,0,1,0,1,0,1,0,0,1,3,1,1,1,1,1,0,1,1,3,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,3,1,1,1,0,0,0,0,1,1,1,1,1,0,3,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,0
277,117-2-277,2022-08-02 16:57:00,3/5,Motion Rejected,On the Motion (Motion to Concur in the House Amendment to S. 3373 with Amendment No. 5184.),0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,117-2-278,2022-08-02 17:59:00,3/5,Motion Rejected,On the Motion (Motion to Concur in the House Amendment to S.3373 with Amendment No. 5186),0,1,0,1,0,1,3,1,1,0,3,0,1,0,0,0,1,0,0,3,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,3,1,0,1,0,0,1,1,0,3,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1
279,117-2-279,2022-08-02 18:28:00,3/5,Motion Rejected,On the Motion (Motion to Concur in the House Amendment to S.3373 with Amendment No. 5185),0,1,0,1,0,1,3,1,1,0,3,0,1,0,0,0,1,1,0,3,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,3,1,0,1,0,0,1,1,0,3,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1
280,117-2-280,2022-08-02 18:56:00,3/5,Motion Agreed to,On the Motion (Motion to Concur in the House Amendment to S.3373),1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3,0,1,0,1,1,1,1,1,3,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1
281,117-2-281,2022-08-03 16:55:00,1/2,Amendment Rejected,On the Amendment S.Amdt. 5191 to Treaty Doc. 117-3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3,1,0,1,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,117-2-282,2022-08-03 17:42:00,2/3,Resolution of Ratification Agreed to,On the Resolution of Ratification Treaty Doc. 117-3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
283,117-2-283,2022-08-04 13:56:00,1/2,Joint Resolution Passed,On the Joint Resolution S.J.Res. 55,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,3,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,3,1,0,1,1,0,1,1,0,3,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1
284,117-2-284,2022-08-04 14:37:00,1/2,Nomination Confirmed,On the Nomination PN2262,1,0,1,0,1,0,1,0,0,1,3,1,1,1,1,1,1,1,1,3,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,3,0,1,1,1,1,1,1,1,3,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1
285,117-2-285,2022-08-06 12:36:00,1/2,Motion to Discharge Agreed to,On the Motion to Discharge PN1555,1,0,1,0,1,0,1,0,3,1,3,1,0,1,1,1,0,1,1,0,1,0,0,0,0,3,1,1,0,1,0,1,0,0,0,1,3,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,3,0,1,1,0,0,1,1,1,1,0,1,0,1,3,0,1,0,3,1,3,1,1,0,3,1,0,1,1,1,0,1,0,3,0,0,1,1,1,1,1,0,1,0
286,117-2-286,2022-08-06 13:37:00,1/2,Nomination Confirmed,On the Nomination PN1466,1,0,1,0,1,0,1,0,3,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,3,1,1,0,1,0,1,0,0,0,1,3,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,3,0,1,1,1,1,1,1,1,1,0,1,1,1,3,1,1,0,3,1,3,1,1,0,3,1,0,1,1,1,1,1,0,3,0,1,1,1,1,0,1,0,1,0
287,117-2-287,2022-08-06 17:11:00,1/2,Motion to Proceed Agreed to,On the Motion to Proceed H.R. 5376,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0
288,117-2-288,2022-08-06 23:31:00,3/5,Motion Rejected,On the Motion (Motion to Waive All Applicable Budgetary Discipline RE: Sanders Amendment No. 5210.),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,117-2-289,2022-08-07 00:13:00,1/2,Amendment Rejected,On the Amendment S.Amdt. 5301 to S.Amdt. 5194 to H.R. 5376 (No short title on file),0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1
290,117-2-290,2022-08-07 00:36:00,3/5,Motion Rejected,On the Motion (Motion to Waive All Applicable Budgetary Discipline RE: Hassan Amendment No. 5469),0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1
291,117-2-291,2022-08-07 00:55:00,1/2,Amendment Rejected,On the Amendment S.Amdt. 5409 to S.Amdt. 5194 to H.R. 5376 (No short title on file),0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1
292,117-2-292,2022-08-07 01:15:00,1/2,Amendment Rejected,On the Amendment S.Amdt. 5211 to S.Amdt. 5194 to H.R. 5376 (No short title on file),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
293,117-2-293,2022-08-07 01:37:00,1/2,Amendment Rejected,On the Amendment S.Amdt. 5382 to S.Amdt. 5194 to H.R. 5376 (No short title on file),0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1
294,117-2-294,2022-08-07 02:05:00,1/2,Amendment Rejected,On the Amendment S.Amdt. 5384 to S.Amdt. 5194 to H.R. 5376 (No short title on file),0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1
295,117-2-295,2022-08-07 02:29:00,3/5,Motion Rejected,On the Motion (Motion to Waive Section  313 of the CBA of 1974 Re: Tester Amendment No. 5480),0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1
296,117-2-296,2022-08-07 02:54:00,1/2,Amendment Rejected,On the Amendment S.Amdt. 5404 to S.Amdt. 5194 to H.R. 5376 (No short title on file),0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1
297,117-2-297,2022-08-07 03:17:00,1/2,Motion Rejected,On the Motion (Scott (FL) Motion to Commit H.R. 5376 to the Committee on Finance with Instructions ),0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1
298,117-2-298,2022-08-07 03:38:00,1/2,Amendment Rejected,On the Amendment S.Amdt. 5389 to S.Amdt. 5194 to H.R. 5376 (No short title on file),0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1
299,117-2-299,2022-08-07 04:01:00,1/2,Amendment Rejected,On the Amendment S.Amdt. 5209 to S.Amdt. 5194 to H.R. 5376 (No short title on file),0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,117-2-300,2022-08-07 04:29:00,3/5,Motion Rejected,On the Motion (Motion to Waive All Applicable Budgetary Discipline Re: Capito Amendment 5383),0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,3,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1
301,117-2-301,2022-08-07 04:51:00,1/2,Amendment Rejected,On the Amendment S.Amdt. 5421 to S.Amdt. 5194 to H.R. 5376 (No short title on file),0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1
302,117-2-302,2022-08-07 05:14:00,1/2,Motion Rejected,On the Motion (Collins Motion to Commit H.R. 5376 to the Committee on Finance with Instructions),0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1
303,117-2-303,2022-08-07 05:43:00,1/2,Amendment Rejected,On the Amendment S.Amdt. 5387 to S.Amdt. 5194 to H.R. 5376 (No short title on file),0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1
304,117-2-304,2022-08-07 06:06:00,1/2,Motion Rejected,On the Motion (Rubio Motion to Commit H.R. 5376 to the Committee on the Judiciary with Instructions),0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1
305,117-2-305,2022-08-07 06:38:00,1/2,Amendment Rejected,On the Amendment S.Amdt. 5316 to S.Amdt. 5194 to H.R. 5376 (No short title on file),0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1
306,117-2-306,2022-08-07 07:02:00,1/2,Amendment Rejected,On the Amendment S.Amdt. 5418 to S.Amdt. 5194 to H.R. 5376 (No short title on file),0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1
307,117-2-307,2022-08-07 07:27:00,1/2,Motion Rejected,On the Motion (Scott (SC) Motion to Commit H.R. 5376 to the Committee on Finance with Instructions),0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1
308,117-2-308,2022-08-07 07:49:00,1/2,Amendment Rejected,On the Amendment S.Amdt. 5208 to S.Amdt. 5194 to H.R. 5376 (No short title on file),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,117-2-309,2022-08-07 08:13:00,1/2,Amendment Rejected,On the Amendment S.Amdt. 5263 to S.Amdt. 5194 to H.R. 5376 (No short title on file),0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1
310,117-2-310,2022-08-07 08:40:00,3/5,Motion Rejected,On the Motion (Motion to Waive All Applicable Budgetary Discipline Re: Warnock Amendment No. 5262),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
311,117-2-311,2022-08-07 09:13:00,3/5,Motion Rejected,On the Motion (Motion to Waive All Applicable Budgetary Discipline Re: Cruz Amendment No. 5265),0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1
312,117-2-312,2022-08-07 09:38:00,1/2,Amendment Rejected,On the Amendment S.Amdt. 5281 to S.Amdt. 5194 to H.R. 5376 (No short title on file),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,117-2-313,2022-08-07 10:00:00,1/2,Amendment Rejected,On the Amendment S.Amdt. 5385 to S.Amdt. 5194 to H.R. 5376 (No short title on file),0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1
314,117-2-314,2022-08-07 10:27:00,3/5,Motion Rejected,"On the Motion (Motion to Waive All Applicable Budgetary Discipline Re: Amendment No. 5194, Insulin)",1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0
315,117-2-315,2022-08-07 10:52:00,1/2,Motion Rejected,On the Motion (Cruz Motion to Commit H.R. 5376 to the Committee on Homeland Security and Governmental Affairs with Instructions),0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1
316,117-2-316,2022-08-07 11:14:00,1/2,Motion Rejected,On the Motion (Cruz Motion to Commit H.R. 5376 to the Committee on the Judiciary with Instructions),0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1
317,117-2-317,2022-08-07 11:39:00,1/2,Motion Rejected,On the Motion (Hoeven Motion to Commit H.R. 5376 to the Committee on Finance with Instructions),0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1
